D4s	A3s	79	192	40	0	1	192	1	192	0	0
D4s	A4	75	192	48	0	1	192	1	192	0	0
D4s	A4s	83	192	32	0	1	192	1	192	0	0
D1	B1	75	192	48	0	193	384	1	192	0	0
D1	Br	79	192	40	0	193	384	1	192	0	0
D1	B1s	83	192	32	0	193	384	1	192	0	0
D1	B2	79	192	40	0	193	384	1	192	0	0
D1	B2s	87	192	24	0	193	384	1	192	0	0
D1	B3	83	192	32	0	193	384	1	192	0	0
D1	B3s	91	192	16	0	193	384	1	192	0	0
D1	B4	87	192	24	0	193	384	1	192	0	0
D1	B4s	95	192	8	0	193	384	1	192	0	0
Dr	B1	79	192	40	0	193	384	1	192	0	0
Dr	Br	83	192	32	0	193	384	1	192	0	0
Dr	B1s	87	192	24	0	193	384	1	192	0	0
Dr	B2	83	192	32	0	193	384	1	192	0	0
Dr	B2s	91	192	16	0	193	384	1	192	0	0
Dr	B3	87	192	24	0	193	384	1	192	0	0
Dr	B3s	95	192	8	0	193	384	1	192	0	0
Dr	B4	91	192	16	0	193	384	1	192	0	0
Dr	B4s	100	192	0	0	193	384	1	192	0	0
D1s	B1	75	192	48	0	193	384	1	192	0	0
D1s	Br	79	192	40	0	193	384	1	192	0	0
D1s	B1s	83	192	32	0	193	384	1	192	0	0
D1s	B2	79	192	40	0	193	384	1	192	0	0
D1s	B2s	87	192	24	0	193	384	1	192	0	0
D1s	B3	83	192	32	0	193	384	1	192	0	0
D1s	B3s	91	192	16	0	193	384	1	192	0	0
D1s	B4	87	192	24	0	193	384	1	192	0	0
D1s	B4s	95	192	8	0	193	384	1	192	0	0
D2	B1	70	192	56	0	193	384	1	192	0	0
D2	Br	75	192	48	0	193	384	1	192	0	0
D2	B1s	79	192	40	0	193	384	1	192	0	0
D2	B2	75	192	48	0	193	384	1	192	0	0
D2	B2s	83	192	32	0	193	384	1	192	0	0
D2	B3	79	192	40	0	193	384	1	192	0	0
D2	B3s	87	192	24	0	193	384	1	192	0	0
D2	B4	83	192	32	0	193	384	1	192	0	0
D2	B4s	91	192	16	0	193	384	1	192	0	0
D2s	B1	70	192	56	0	193	384	1	192	0	0
D2s	Br	75	192	48	0	193	384	1	192	0	0
D2s	B1s	79	192	40	0	193	384	1	192	0	0
D2s	B2	75	192	48	0	193	384	1	192	0	0
D2s	B2s	83	192	32	0	193	384	1	192	0	0
D2s	B3	79	192	40	0	193	384	1	192	0	0
D2s	B3s	87	192	24	0	193	384	1	192	0	0
D2s	B4	83	192	32	0	193	384	1	192	0	0
D2s	B4s	91	192	16	0	193	384	1	192	0	0
D3	B1	66	192	64	0	193	384	1	192	0	0
D3	Br	70	192	56	0	193	384	1	192	0	0
D3	B1s	75	192	48	0	193	384	1	192	0	0
D3	B2	70	192	56	0	193	384	1	192	0	0
D3	B2s	79	192	40	0	193	384	1	192	0	0
D3	B3	75	192	48	0	193	384	1	192	0	0
D3	B3s	83	192	32	0	193	384	1	192	0	0
D3	B4	79	192	40	0	193	384	1	192	0	0
D3	B4s	87	192	24	0	193	384	1	192	0	0
D3s	B1	66	192	64	0	193	384	1	192	0	0
D3s	Br	70	192	56	0	193	384	1	192	0	0
D3s	B1s	75	192	48	0	193	384	1	192	0	0
D3s	B2	70	192	56	0	193	384	1	192	0	0
D3s	B2s	79	192	40	0	193	384	1	192	0	0
D3s	B3	75	192	48	0	193	384	1	192	0	0
D3s	B3s	83	192	32	0	193	384	1	192	0	0
D3s	B4	79	192	40	0	193	384	1	192	0	0
D3s	B4s	87	192	24	0	193	384	1	192	0	0
D4	B1	62	192	72	0	193	384	1	192	0	0
D4	Br	66	192	64	0	193	384	1	192	0	0
D4	B1s	70	192	56	0	193	384	1	192	0	0
D4	B2	66	192	64	0	193	384	1	192	0	0
D4	B2s	75	192	48	0	193	384	1	192	0	0
D4	B3	70	192	56	0	193	384	1	192	0	0
D4	B3s	79	192	40	0	193	384	1	192	0	0
D4	B4	75	192	48	0	193	384	1	192	0	0
D4	B4s	83	192	32	0	193	384	1	192	0	0
D4s	B1	62	192	72	0	193	384	1	192	0	0
D4s	Br	66	192	64	0	193	384	1	192	0	0
D4s	B1s	70	192	56	0	193	384	1	192	0	0
D4s	B2	66	192	64	0	193	384	1	192	0	0
D4s	B2s	75	192	48	0	193	384	1	192	0	0
D4s	B3	70	192	56	0	193	384	1	192	0	0
D4s	B3s	79	192	40	0	193	384	1	192	0	0
D4s	B4	75	192	48	0	193	384	1	192	0	0
D4s	B4s	83	192	32	0	193	384	1	192	0	0
